,name,id,category,address,lat,lng,city,state,rating,price_tier,serves,bucket,big_bucket,image_url,like_counts
1573,Big Sur Roadhouse,4b5fc645f964a52056cc29e3,'american restaurant',47080 Highway 1,36.2641046,-121.80080490000002,Big Sur,CA,8.3,2,"Lunch, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/41104963_e8OCpWezcYSCve4eKoxsLv0J88Ev0s1h-R3JLhpV1ms.jpg,75
1574,Sierra Mar,4b2eea8ef964a52040e824e3,'new american restaurant',47900 Post Ranch Inn,36.22970945,-121.7717132,Big Sur,CA,8.7,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/UX13eXXvTt67WcziDbZJ5z-ptzwMu7rHMrEnq1_hiJk.jpg,83
1575,Big Sur Bakery,4b3a3df8f964a520d66225e3,'bakery',47540 CA-1,36.23568,-121.76907,Big Sur,CA,8.3,2,"Lunch, Brunch & more",1,1,https://fastly.4sqi.net/img/general/300x500/1LHZ4TGMVW5VU5O4ZROTXRQN21RLBKYSV1F24FUU5PLHKMRI.jpg,226
1576,Ripplewood Cafe,51327c36e4b02029e80b3705,'american restaurant',47047 Highway 1,36.26462788,-121.80111200000002,Big Sur,CA,7.4,2,,3,1,https://fastly.4sqi.net/img/general/300x500/58892631_R1ZBeO2lzz83DpglfSWnj898CSXuHlvPjWCtipr0TAQ.jpg,19
1577,The Sur House,4c87ef4c6f14a093842cac10,'american restaurant',48123 Highway 1,36.22698647,-121.7594979,Big Sur,CA,8.5,3,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/542622_qWKDcWm9BS6SFqDEESG7_ctayVmiTuOT5lZ1atRBuNk.jpg,93
1578,Nepenthe,4b94274af964a520866b34e3,'new american restaurant',48510 Highway 1,36.22186025,-121.75950890000001,Big Sur,CA,7.9,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/cQ7NBTT0kx1nNpxb4Fjvv0vgDV_qJot_EkR8Qej96Uo.jpg,259
1579,Cafe Kevah,4bae3e67f964a520a8973be3,'café',"48510 CA-1, Big Sur, CA 93920, USA",36.22174659,-121.7592712,California,CA,7.3,1,,1,1,https://fastly.4sqi.net/img/general/300x500/36689_LaK4N5SvjHE0Ko6cEtc5Q08LW00-7gMfswWrsGSvAXc.jpg,6
1580,Redwood Grill,4be85fdf9a54a59344e40911,'american restaurant',47200 CA-1,36.260817200000005,-121.79310659999999,Big Sur,CA,6.6,2,,3,1,https://fastly.4sqi.net/img/general/300x500/17612942_zPes_amE3rij3GluE86gcpEeMHuOJJ_t10nKB7PU90c.jpg,4
1581,Big Sur Deli,4e6bc67218a83989ed0997eb,'deli / bodega',47520 CA-1,36.23676154,-121.76998130000001,Big Sur,CA,6.3,1,"Dinner, Breakfast & more",0,1,https://fastly.4sqi.net/img/general/300x500/40598474_IjokABN2L0YBFnDTdkdAvyAbLdbc0CX5WR20fzlyt1Q.jpg,7
1582,Big Sur River Inn,5b7474b80d8a0f002c843fd0,'american restaurant',46840 Highway 1,36.270542,-121.808158,Big Sur,CA,,2,,3,1,https://fastly.4sqi.net/img/general/300x500/36689_U7swXIh61rUFp8ttjr6xmofBts4CTzZSmZG6s7CydJ4.jpg,3
1583,Big Sur Burrito Bar,4f81eb4ae4b08807803cb2c4,'burrito place',na,36.27047163,-121.80831359999999,Big Sur,CA,,1,,4,1,https://fastly.4sqi.net/img/general/300x500/56339_Fxm9WWekxDGZd1HvRAOcviXD-E5J3y9Hoy-a7d1w3Yk.jpg,2
1584,Cafe Kevah,539ab5b1498ed490cddc3e65,'café',48510 Highway 1,36.23096572,-121.76523359999999,Big Sur,CA,,1,,1,1,https://fastly.4sqi.net/img/general/300x500/776505_q7HW4jPHwE4JHxgM5BbDyaV0FA9AQTvryPVuOCXQaMY.jpg,2
1585,Big Sur Coast Gallery,514a211ce4b007fa4608588c,'american restaurant',49901 Highway 1,36.201982,-121.725594,Big Sur,CA,,2,,3,1,https://fastly.4sqi.net/img/general/300x500/31223334_-76jrg8Ke33df3igyLx-VRWA9uyC1X44FxHqpCSldlY.jpg,3
1586,COAST Big Sur,5cc16ba351950e002ca5df9a,'restaurant',49901 Highway 1,36.201928,-121.72535900000001,Big Sur,CA,,2,,,3,https://fastly.4sqi.net/img/general/300x500/87388367_5I3p6UGDF0WY3jUw_ETO2izgym0ZqIsbRsw6ECX6_qU.jpg,0
1587,Lucia's Restaurant,4bd0b9fd77b29c746c588b82,'burger joint',71957-72035 Cabrillo Hwy,36.02064671,-121.5492007,Coastal,CA,7.0,1,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/8302322_X5CC0iogjbET_wfitRSXtGDSNvn13ZFRiiZM6-vTCD0.jpg,15
1588,The Sur House,4c87ef4c6f14a093842cac10,'american restaurant',48123 Highway 1,36.22698647,-121.7594979,Big Sur,CA,8.5,3,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/542622_qWKDcWm9BS6SFqDEESG7_ctayVmiTuOT5lZ1atRBuNk.jpg,93
1589,Sierra Mar,4b2eea8ef964a52040e824e3,'new american restaurant',47900 Post Ranch Inn,36.22970945,-121.7717132,Big Sur,CA,8.7,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/UX13eXXvTt67WcziDbZJ5z-ptzwMu7rHMrEnq1_hiJk.jpg,83
1590,Nepenthe,4b94274af964a520866b34e3,'new american restaurant',48510 Highway 1,36.22186025,-121.75950890000001,Big Sur,CA,7.9,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/cQ7NBTT0kx1nNpxb4Fjvv0vgDV_qJot_EkR8Qej96Uo.jpg,259
1591,Big Sur Bakery,4b3a3df8f964a520d66225e3,'bakery',47540 CA-1,36.23568,-121.76907,Big Sur,CA,8.3,2,"Lunch, Brunch & more",1,1,https://fastly.4sqi.net/img/general/300x500/1LHZ4TGMVW5VU5O4ZROTXRQN21RLBKYSV1F24FUU5PLHKMRI.jpg,226
1592,Cafe Kevah,4bae3e67f964a520a8973be3,'café',"48510 CA-1, Big Sur, CA 93920, USA",36.22174659,-121.7592712,California,CA,7.3,1,,1,1,https://fastly.4sqi.net/img/general/300x500/36689_LaK4N5SvjHE0Ko6cEtc5Q08LW00-7gMfswWrsGSvAXc.jpg,6
1593,Big Sur Roadhouse,4b5fc645f964a52056cc29e3,'american restaurant',47080 Highway 1,36.2641046,-121.80080490000002,Big Sur,CA,8.3,2,"Lunch, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/41104963_e8OCpWezcYSCve4eKoxsLv0J88Ev0s1h-R3JLhpV1ms.jpg,75
1594,Ripplewood Cafe,51327c36e4b02029e80b3705,'american restaurant',47047 Highway 1,36.26462788,-121.80111200000002,Big Sur,CA,7.3,2,,3,1,https://fastly.4sqi.net/img/general/300x500/58892631_R1ZBeO2lzz83DpglfSWnj898CSXuHlvPjWCtipr0TAQ.jpg,19
1595,Big Sur Deli,4e6bc67218a83989ed0997eb,'deli / bodega',47520 CA-1,36.23676154,-121.76998130000001,Big Sur,CA,6.3,1,"Dinner, Breakfast & more",0,1,https://fastly.4sqi.net/img/general/300x500/40598474_IjokABN2L0YBFnDTdkdAvyAbLdbc0CX5WR20fzlyt1Q.jpg,7
1596,Redwood Grill,4be85fdf9a54a59344e40911,'american restaurant',47200 CA-1,36.260817200000005,-121.79310659999999,Big Sur,CA,6.6,2,,3,1,https://fastly.4sqi.net/img/general/300x500/17612942_zPes_amE3rij3GluE86gcpEeMHuOJJ_t10nKB7PU90c.jpg,4
1597,Whale Watcher's Cafe,4c2a9e0b57a9c9b673d4f467,'american restaurant',na,35.87653815,-121.44609009999998,Big Sur,CA,6.1,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/3476986_7myZpd6ucS9EbbyId-TvQ5eh5Z9Qwvnjyn-OMip6nDY.jpg,4
1598,Big Sur Coast Gallery,514a211ce4b007fa4608588c,'american restaurant',49901 Highway 1,36.201982,-121.725594,Big Sur,CA,,2,,3,1,https://fastly.4sqi.net/img/general/300x500/31223334_-76jrg8Ke33df3igyLx-VRWA9uyC1X44FxHqpCSldlY.jpg,0
1599,Wild Coast Restaurant,569085dc498ee79af768390f,'american restaurant',"71895 HWY # 1,",35.884266,-121.4553,Big Sur,CA,,2,,3,1,https://fastly.4sqi.net/img/general/300x500/27336149_wCihnkgy4tNQBTlDV3-mRzCgldP2xw3uLztpnu48X4o.jpg,2
1600,Cafe Kevah,539ab5b1498ed490cddc3e65,'café',48510 Highway 1,36.23096572,-121.76523359999999,Big Sur,CA,,1,,1,1,https://fastly.4sqi.net/img/general/300x500/776505_q7HW4jPHwE4JHxgM5BbDyaV0FA9AQTvryPVuOCXQaMY.jpg,2
1601,Pizza My Heart,4a74e8a7f964a520f8df1fe3,'pizza place',630 Del Monte Ctr,36.58337904,-121.89622109999999,Monterey,CA,8.5,1,"Dinner, Lunch & more",5,1,https://fastly.4sqi.net/img/general/300x500/11597289_jSHgdQ9n5qS3s68xLDvYFvJP-9CFG3kxPxul6_kWagE.jpg,95
1602,Parker-Lusseau Pastries,4c3638091e06d13ae0d7733e,'bakery',539 Hartnell St,36.59616861,-121.8955666,Monterey,CA,8.6,1,"Lunch, Brunch & more",1,1,https://fastly.4sqi.net/img/general/300x500/2133550_PzJjehvpHleikUhtDixQBrRp8vNlMOndRd6vuTvZDXk.jpg,33
1603,Ike's Sandwiches,531fb925498e34aff22365d6,'sandwich place',"570 Munras Ave, Ste 70",36.59667975,-121.89425659999999,Monterey,CA,8.4,2,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/67288207_dgu8itCLYKypWwW-PX40Ec_Et2kkZyqXbAiSCmd3MVE.jpg,48
1604,The Poke Lab,56ba4f2a498e293d3dacea24,'seafood restaurant',475 Alvarado St,36.59830001,-121.89475790000002,Monterey,CA,8.4,3,Lunch & Dinner,3,1,https://fastly.4sqi.net/img/general/300x500/225549_31U-Orqdtb-2-reHblrMx-JqO43fyOdYL0iijxHSMAU.jpg,33
1605,Paris Bakery Cafe,4b6fac7df964a520aaf92ce3,'bakery',271 Bonifacio Pl,36.59882025,-121.8929797,Monterey,CA,8.2,2,"Lunch, Brunch & more",1,1,https://fastly.4sqi.net/img/general/300x500/12066315_KnLDogwl2K70W16snuKjurILvQxV_zSU_-09eaXjWIA.jpg,68
1606,Montrio Bistro,4aac5ce3f964a520a15d20e3,'new american restaurant',414 Calle Principal,36.59985038,-121.89528390000001,Monterey,CA,8.5,3,Dinner & Happy Hour,3,1,https://fastly.4sqi.net/img/general/300x500/1945333_PHOGz-TducDNVXj8tVHKKKH7NdY1lnO-x0w6uFqL8f8.jpg,89
1607,Yama Sushi,4b47e6c2f964a520554326e3,'sushi restaurant',1290 Del Monte Ctr Bldg A,36.58454181,-121.8982822,Monterey,CA,8.2,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/47657996_RYgU8OZX_b-VASYa0Motpz8e6gkyTtPZD-otofeJJ5I.jpg,33
1608,Dametra Fresh Mediterranean,54724bbc498e94529d5999a0,'mediterranean restaurant',1410 Del Monte Ctr,36.58336763,-121.8958605,Monterey,CA,7.9,2,"Dinner, Lunch & more",8,1,https://fastly.4sqi.net/img/general/300x500/983523_EnQ8MUr-Of2G-vDTbEamNAyw3cWUPOG3EZYsrzAI0DE.jpg,26
1609,Old Monterey Cafe,4b65e6def964a52025072be3,'breakfast spot',489 Alvarado St,36.59808048,-121.8947648,Monterey,CA,8.0,1,"Lunch, Brunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/3356031_6huPdkutqwGWqrxAmmN6lgudbXoUqT5rfPdXWJDNaJc.jpg,51
1610,Sandbar & Grill,4b908116f964a520a58d33e3,'seafood restaurant',Wharf #2,36.6025787,-121.8897842,Monterey,CA,8.1,3,"Happy Hour, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/399482_4AnTu0jBIomyHtsz4NPeud1JD928d4Mi5a8ufwibk50.jpg,73
1611,Ocean Sushi Deli,4b4a5d9ff964a5206c8526e3,'sushi restaurant',165 Webster St,36.596045200000006,-121.89436189999999,Monterey,CA,7.9,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/RRMTFDPLDN51KSZUTT0VBVXL4BNXIMXFR3B24NYBJ3AOOSKL.jpg,34
1612,Loulou's Griddle In The Middle,4b9d4838f964a520df9f36e3,'diner',Municipal Wharf 2,36.60234865,-121.8897682,Monterey,CA,8.0,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/488379_nHAywBCge9oAw5cTaDmgQWyTIVpUyT9KH2p9Ju69ZoQ.jpg,78
1613,La Sala's Bi-rite,4beafc2da9900f478d371740,'sandwich place',na,36.60024526,-121.86596499999999,Monterey,CA,8.2,1,,0,1,https://fastly.4sqi.net/img/general/300x500/27072866_mp6l6b6vjGMaIzyKB-uxw_S0IcLxZ6QmKP-yIsMSKLg.jpg,17
1614,Crepes of Brittany,5802078d38fab63bb7405566,'restaurant',211 Alvarado St,36.60191245,-121.89383079999999,Monterey,CA,8.0,2,"Lunch, Brunch & more",,3,https://fastly.4sqi.net/img/general/300x500/1805803_KR5RtOMX9X7wBHutIIBf45Ru9i0QQqBHKe4RVIdL3JE.jpg,18
1615,Monterey's Fish House,4b5539cdf964a52038df27e3,'seafood restaurant',2114 Del Monte Ave,36.60210746,-121.865895,Monterey,CA,8.2,2,Lunch & Dinner,3,1,https://fastly.4sqi.net/img/general/300x500/15623855_Ge-hgaLG4o7bX0WLuJt2J-sLRkk8OER7ym9tDJpFoWs.jpg,131
1616,Lalla Grill,4b6ce5b0f964a520565c2ce3,'american restaurant',1415 Del Monte Ctr,36.58348706,-121.89470940000001,Monterey,CA,7.6,2,"Happy Hour, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/J20x4AQGx2bgcmKyasP5NcId56xgTjWLKchdMbnjyyk.jpg,62
1617,Shake's Old Fisherman's Grotto,4a028f66f964a5205e711fe3,'seafood restaurant',39 Fishermans Wharf,36.60437882,-121.8928244,Monterey,CA,8.1,3,"Happy Hour, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/63940487_-2uSoXDRvljjQ_YlHm86SEm0u9Qhk4aLEzrZ6s6bQU0.jpg,206
1618,Epsilon Fine Greek Restaurant,4d32597d8c42a1cd460de85d,'greek restaurant',422 Tyler St,36.59919507,-121.89368229999998,Monterey,CA,7.7,3,,8,1,https://fastly.4sqi.net/img/general/300x500/134196859_Kx2wMnVpCo7CxUeal738vMbKsuOrnIKStmPnFdDExyU.jpg,11
1619,Chipotle Mexican Grill,5282948a11d248c5b0ee5d19,'mexican restaurant',560 Munras Ave Ste 20,36.59696784,-121.89450359999998,Monterey,CA,7.6,2,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/87388367_HYuT0MaZVSXfoIRv-_Ng-W3E0HM39sjRWOBTzFk9CCo.jpg,24
1620,Ambrosia India Bistro,4b7f2167f964a520ca1830e3,'indian restaurant',565 Abrego St,36.59713657,-121.89229509999998,Monterey,CA,7.5,2,"Dinner, Lunch & more",11,1,https://fastly.4sqi.net/img/general/300x500/GgqQXuAu4mMaUpoUKIrwRfJZPEbS8PReYD8cJttch98.jpg,43
1621,P.F. Chang's,4c05a6c0d3842d7fc789be41,'chinese restaurant',1200 Del Monte Center,36.5845251,-121.89872040000002,Monterey,CA,7.7,2,Lunch & Dinner,9,1,https://fastly.4sqi.net/img/general/300x500/X18AtHnWROXQFaTWA7KQfQbdKfLdt0QBWOj0ghFmR08.jpg,56
1622,Rosine's Restaurant,4aabfdcdf964a5206d5b20e3,'american restaurant',434 Alvarado St,36.59907682,-121.89466000000002,Monterey,CA,7.7,2,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/KNMRIXXLKV2DTBHNEPP4HIJEVA1OZFAHXVRZXRANCOF5PMCQ.jpg,78
1623,The Club Room,4be25540660ec9287763c93b,'breakfast spot',2 Portola Plz,36.60216701,-121.8943716,Monterey,CA,7.8,1,"Lunch, Brunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/23894502_qdM1hdGuFy2j4KxzcId2LOl8x24lBbeT7_nTPAJ2e98.jpg,12
1624,In-N-Out Burger,56f4438f498ed9041c857d4c,'burger joint',1350 Del Monte Blvd.,36.60566002,-121.85816940000001,Seaside,CA,8.7,1,"Dessert, Dinner & more",0,1,https://fastly.4sqi.net/img/general/300x500/156022215_ryHX60dpO3Sqm1ipogmp85II4eX8RNjGQ1Vt-LRIgJM.jpg,100
1625,Mundos Cafe,4e36c7472271b2cf068525ea,'sandwich place',2233 Fremont St,36.59723027,-121.85731270000001,Monterey,CA,8.1,1,Brunch & Lunch,0,1,https://fastly.4sqi.net/img/general/300x500/59835921_5Co49KewEQy-E3ZLh6-bZYiAEKml82GWSYUOX0rGJTk.jpg,27
1626,Papa Chano's,4b4a3b9df964a520e67f26e3,'mexican restaurant',462 Alvarado St,36.59858014,-121.8949544,Monterey,CA,7.6,1,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/51302306_cQV31gw5YFJxqMunBMUqOeuoERpuredtMxgrmXcEjvA.jpg,19
1627,Krua Thai Cafe,4b888d55f964a5202b0032e3,'thai restaurant',731 Munras Ave #A,36.59480971,-121.89310929999999,Monterey,CA,7.4,2,"Dinner, Breakfast & more",9,1,https://fastly.4sqi.net/img/general/300x500/5257770_LvVH0hqwHluV0NvGqBxtH_m18pClKstjUMb7nMIO5XE.jpg,15
1628,Aloha Coffee & Cafe,57a8d686498ec7be8b7a924a,'café',1098 Del Monte Avenue,36.59985149,-121.8824675,Monterey,CA,7.4,1,"Lunch, Brunch & more",1,1,https://fastly.4sqi.net/img/general/300x500/9770075_uV5B_RxNcVKSMNyn2UTFd6Cebwnw_HQDmA5RG-2touk.jpg,11
1629,Chart House Restaurant,4b6a22dff964a52095c92be3,'seafood restaurant',444 Cannery Row,36.6134336,-121.897644,Monterey,CA,8.6,3,Dinner & Happy Hour,3,1,https://fastly.4sqi.net/img/general/300x500/48221718_nONbCU0R-u7Q0n2TxVZxQb75CN6hzcf645xgEGFZhOw.jpg,87
1630,Cibo,4b6b8d98f964a520820f2ce3,'italian restaurant',301 Alvarado St,36.60075884,-121.8941763,Monterey,CA,7.5,2,Dinner,7,1,https://fastly.4sqi.net/img/general/300x500/4129323_gx34_lB1EEBhuALHlzHTWWyjXT-O_KSYQxPkk7teZfo.jpg,37
1631,Breakfast Club,4ad0df50f964a5209eda20e3,'breakfast spot',1130 Fremont Blvd,36.600536600000005,-121.84879309999998,Seaside,CA,8.6,2,"Dessert, Brunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/ZDDZCYJJFFDXEPIUVD4IYUCWEJEX1P1UWRHH1VQIPW5RN5YO.jpg,86
1632,Islands Restaurant Monterey,4b4fc874f964a5203f1527e3,'american restaurant',300 Del Monte Ctr,36.583644,-121.898532,Monterey,CA,7.3,2,"Happy Hour, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/8712600_ox0V65XkraIE1geh8QHhLFpY0W1JJA1H3EgJ140nnS0.jpg,61
1633,California Pizza Kitchen,4b47ddd2f964a520254226e3,'pizza place',"1100 Del Monte Center, Monterey",36.584902,-121.898824,Monterey,CA,7.3,2,"Dinner, Lunch & more",5,1,https://fastly.4sqi.net/img/general/300x500/9520701_GIgQwvG1qUJs5zgUQv_GruQrvuODQshqWjDA54Ty93I.jpg,34
1634,Paprika Cafe,4bc3d013461576b0043e7f32,'mediterranean restaurant',309 Lighthouse Ave,36.61084083,-121.8995986,Monterey,CA,8.1,2,"Dinner, Lunch & more",8,1,https://fastly.4sqi.net/img/general/300x500/7aLhYHNYHwaBrabp_hhwm9mCWuFeZgRVFrugeVmPqRY.jpg,23
1635,Crystal Fish,4b3ffa55f964a52069b325e3,'sushi restaurant',514 Lighthouse Ave,36.61279277,-121.90105619999999,Monterey,CA,8.4,2,Lunch & Dinner,9,1,https://fastly.4sqi.net/img/general/300x500/AZD0KEZZICEI5CF24RBPFUB241ZJXJ0T1FS1PVGUNRCV54CJ.jpg,97
1636,Boardwalk Sub Shop,560ca16d498ea079369071b2,'sandwich place',470 Alvarado St,36.59844697,-121.8949335,Monterey,CA,7.3,1,Brunch,0,1,https://fastly.4sqi.net/img/general/300x500/425314691_-mjEPCLbuOkymNWIrHQ0kQMMz7MpFu0-DfRu1pIa9uc.jpg,9
1637,Sushi Time,522e7d1111d2c5ba58b6d277,'japanese restaurant',na,36.60159038,-121.84960530000001,Seaside,CA,8.4,2,,9,1,https://fastly.4sqi.net/img/general/300x500/11712713_Si7wqnvxuarz_QadBylAIKpKZh7QakZX-9XVeZIteTI.jpg,30
1638,Crepes of Brittany,4df797ed1f6e94c2c7802838,'creperie',Wharf 1,36.60372197,-121.8930121,Monterey,CA,7.4,2,"Lunch, Brunch & more",7,1,https://fastly.4sqi.net/img/general/300x500/K7TQzQ3WW4X6k9AS0TeCAsZMrdN-7lMljZhpu3ztXeE.jpg,33
1639,Hula's Island Grill & Tiki Room,4ace80a7f964a520eed020e3,'restaurant',622 Lighthouse Ave,36.61398284,-121.9019443,Monterey,CA,8.4,2,"Happy Hour, Brunch & more",,3,https://fastly.4sqi.net/img/general/300x500/62243_AJvie19AmwE1CwLUIrt0YcA6_Rq1lyFOmsBKdGyiC-A.jpg,228
1640,Googie Grill,54036eca498e979708aa3a3c,'american restaurant',na,36.60804943,-121.854704,Seaside,CA,8.3,2,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/220056200_839_JMyTuNXuvaXoUn5lbugyIT5EfZ6cTe49Mlq_Fls.jpg,20
1641,Zab Zab Thai Cuisine,54a34f9c498e2a645b6c9f00,'thai restaurant',401 Lighthouse Ave,36.61149142,-121.9002916,Monterey,CA,8.0,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/1088091_76VjeONrd1IE_H-ufUCxujqoYv7cPQJ65rj73_wIna0.jpg,22
1642,Round Table Pizza,4c461736f1b5c9b6be7678ef,'pizza place',375 Alvarado St,36.60039818,-121.8942007,Monterey,CA,7.3,1,"Dinner, Lunch & more",5,1,https://fastly.4sqi.net/img/general/300x500/3486707_isZYz_MiH7qsMMASOXaV1dEfLNsqbQNXImtA2YxAli0.jpg,7
1643,crab house,58928a01ba883735f309f180,'seafood restaurant',60 Fishermans Wharf,36.60474129,-121.8924523,Monterey,CA,7.3,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/149730906_ZCE74ic-C7AEaYzurv080NMJaUmXJVJetGq_N9HTTDE.jpg,7
1644,Schooners,4b22f988f964a520635124e3,'seafood restaurant',400 Cannery Row,36.61255945,-121.8977249,Monterey,CA,7.8,3,"Happy Hour, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/39504913_1lIHvTixi9qmIBR70TAFbFfAuBa0yKELwbWl2fY809w.jpg,98
1645,Monterey Donuts,4b893a03f964a5204c2432e3,'donut shop',2440 Fremont St,36.59701052,-121.8518606,Monterey,CA,7.6,1,,1,1,https://fastly.4sqi.net/img/general/300x500/7543149_iRy152IfiSclr8NhNEUD0WnshEY_AEiK-YF5-vGAXas.jpg,3
1646,Pico De Gallo,4c7c469d247cb60ca8c35d5e,'burrito place',2240 Del Monte Ave,36.60291355,-121.8640888,Monterey,CA,7.3,1,,4,1,https://fastly.4sqi.net/img/general/300x500/477638150_F6U3Sfisby32rspUWy8RqwbByRrhEB-nAE-nUkbrAsA.jpg,8
1647,La Tortuga,4cdf5aa37e2e236aec53851b,'mexican restaurant',1257 Fremont Blvd,36.60391071,-121.8483376,Seaside,CA,7.9,1,,4,1,https://fastly.4sqi.net/img/general/300x500/6295922_SC0DZjCwd9gSC5Fm02wkQLZ7wTY3mnXpVwgDHFaw8BQ.jpg,27
1648,Lalla Oceanside Grill,5662574f498e7d1d096e9bd4,'new american restaurant',654 Cannery Row,36.61554835,-121.8997342,Monterey,CA,7.8,3,"Happy Hour, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/6579173_8UMylep00iY5cKesyW0X90ayMgBtDFl-LNZEccxXVdk.jpg,35
1649,Wave Street Café,55f98955498e17705d41da52,'seafood restaurant',550 Wave St Lowr Level,36.61422973,-121.8993389,Monterey,CA,7.7,3,"Lunch, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/716631_S4o8iROn3r7cwO9JUJ9zBeVaC8ctJE8YQtFb9PElTzk.jpg,29
1650,namaste india bistro,563e6631cd10a74380fb78ee,'indian restaurant',538 Lighthouse Ave,36.61297234,-121.90113390000002,Monterey,CA,7.6,2,Lunch & Dinner,11,1,https://fastly.4sqi.net/img/general/300x500/62643024_ad46CaX-THiMYhhvm6TUqIDSfGwb3xjTjSftdO6J-dQ.jpg,7
1651,Black Bear Diner,5490ae27498e75efe2be008b,'diner',2450 Fremont St,36.59776612,-121.85191359999999,Monterey,CA,7.4,2,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/WDLU3JAZC5AJSKB4VCMQQLMAGXVMP0PATXZBMCSFAFQ4RYI3.jpg,67
1652,Sea Harvest Fish Market,4abfc3b0f964a5200c9220e3,'seafood restaurant',598 Foam St,36.61402391,-121.9007473,Monterey,CA,7.4,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/6147134_hk4NcyVog__FyxGZgsXft_zcIbNXIjylnw2LYmbHksc.jpg,98
1653,Subway,4c1bd17f3855c9b6fda8cc71,'sandwich place',296 Lighthouse Ave #C,36.61055109,-121.89903819999999,Monterey,CA,7.3,1,,0,1,https://fastly.4sqi.net/img/general/300x500/51708853_iTTKj3p4BQusiQwx_5Ohxu-tbWLAZUxI0b8zHjjesIg.jpg,6
1654,Sarita's Mexican Restaurant,522a7d42498e6c5177c662d1,'mexican restaurant',21 Soledad Dr,36.58461261,-121.9040895,Monterey,CA,6.9,1,,4,1,https://fastly.4sqi.net/img/general/300x500/125467032_uEZwlFzYj_pPu9J3tHH3ugwH96RnS_ECr5rYTBun7w8.jpg,8
1655,The Crazy Horse Restaurant,4bb0004df964a52016313ce3,'american restaurant',1425 Munras Ave,36.58247754,-121.90198390000002,Monterey,CA,6.7,2,,3,1,https://fastly.4sqi.net/img/general/300x500/46221032_gcWFa6r7K1h22a83zbwzRBiRbxxENEs1I03m_XlQ8Xo.jpg,8
1656,Jims Restaurant,4ba7c03ef964a5200eb039e3,'chinese restaurant',1584 Del Monte Blvd,36.60899539,-121.8530618,Seaside,CA,7.2,4,,9,1,https://fastly.4sqi.net/img/general/300x500/3356031_13lTFmCdNM_wSqz8X1WPNr0zstGUezvLxV-28yAlTEc.jpg,9
1657,Chili's Grill & Bar,4bbf33df006dc9b6d828fc3f,'tex-mex restaurant',1349 Canyon del Rey Blvd,36.60506116,-121.85563370000001,Seaside,CA,7.0,2,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/19539110_DQF5xiSzy81sw4JiOBJZJn13h--lb-tO5aN9GAvovSo.jpg,48
1658,Layers,4b6f7252f964a520e3f02ce3,'bakery',9 Soledad Dr,36.58448207,-121.90355420000002,Monterey,CA,6.5,1,,1,1,https://fastly.4sqi.net/img/general/300x500/6257644_EXC6i5OmJyd5dmI-r0nXEBChmUCGn2IW4vs9USCeA2w.jpg,5
1659,Golden Tee Restaurant & Bar,4b9850e0f964a520653b35e3,'american restaurant',200 Fred Kane Dr,36.58745866,-121.85064059999999,Monterey,CA,6.6,2,,3,1,https://fastly.4sqi.net/img/general/300x500/903462_GKPhl2IKedYFBp-ExTOo9dxoYqiOp60pesFJEGBfcZg.jpg,10
